"1115,8605756112","-470,12731243334144","-19,65209108642825","53,55115879005032","-447,69967074450443","11,88328966991189","-231,80735528908238","-1161,7080392866767","-107,36087862014628","138,9447992385063","925,1658967269746","320,5095074272467"
"-470,12731243334105","500,8512429436345","-116,6527993403853","-368,0995413366666","-163,4147467306995","-25,20505503475394","564,3869752128548","267,3787198092488","-42,35957651821297","-16,352213783212843","-503,5261712099545","-360,9410465090137"
"-19,652091086421265","-116,65279934039343","8917,111587196167","684,1303235171949","3053,231359861563","402,2237053934619","-5256,097702754293","-1857,0202404051029","-1147,5468053123625","-63,31463797417198","-5224,3576756124785","1943,712233289388"
"53,55115879004992","-368,0995413366669","684,1303235171987","2915,661277356769","-14,508789173880555","722,4994282612611","-2126,514549515353","161,22936148403315","281,07429147780573","-146,07502539665316","-1687,69921432579","859,3395258903122"
"-447,6996707445045","-163,41474673070078","3053,231359861518","-14,508789173884328","5300,302375061431","-2023,6510942980467","-3195,2938772005923","-172,54200406021022","-594,3327661649581","336,9463913343181","-195,58474537260253","1725,7800051127526"
"11,883289669911925","-25,205055034757308","402,22370539350754","722,4994282612548","-2023,6510942979987","6735,504778894812","-3769,202315885501","-1194,81847849082","-868,2450509534818","-308,187596816292","1279,5830334411417","-319,2386130923274"
"-231,80735528908076","564,3869752128603","-5256,097702754281","-2126,514549515344","-3195,293877200645","-3769,202315885439","10444,278366986797","2048,068446519965","1184,1369533404534","-70,17312873926262","-1777,9782336016433","-1811,1681539033596"
"-1161,7080392866715","267,37871980925047","-1857,020240405082","161,22936148403198","-172,5420040602296","-1194,8184784908012","2048,0684465199747","4423,791850748244","797,4925975152244","-565,4130512986409","-3450,443560111887","-2070,9441491568637"
"-107,36087862014732","-42,359576518211064","-1147,546805312355","281,07429147780755","-594,3327661649687","-868,2450509534691","1184,1369533404543","797,492597515229","816,9793927650195","-356,1079336818021","-126,77733140943651","-614,4140194372579"
"138,94479923850525","-16,35221378321273","-63,31463797419048","-146,075025396653","336,94639133431303","-308,18759681629575","-70,17312873925233","-565,4130512986369","-356,107933681798","519,0427207213864","371,9163307589155","462,5998124665481"
"925,1658967269573","-503,5261712099494","-5224,357675612518","-1687,6992143257878","-195,58474537260398","1279,583033441109","-1777,97823360161","-3450,4435601118394","-126,77733140941457","371,9163307589032","15347,76148741939","1181,540734964561"
"320,50950742724393","-360,94104650901465","1943,712233289357","859,3395258903126","1725,7800051127572","-319,2386130923494","-1811,1681539033436","-2070,9441491568555","-614,4140194372509","462,5998124665512","1181,540734964585","2507,105788163342"
